Line #,Key,en Version,ka Translation
580,ka.app.msgs.mass_change_answer_saved,Answer settings were saved.,Answer settings were saved.
581,ka.app.msgs.mass_change_answer_not_saved,An error occurred while saving the answer settings.,An error occurred while saving the answer settings.
582,ka.app.msgs.sort_saved,Sort orders were saved.,Sort orders were saved.
583,ka.app.msgs.sort_not_saved,An error occurred while saving the sort orders.,An error occurred while saving the sort orders.
584,ka.app.msgs.mapping_saved,The question was successfully made mappable.,კითხვა წარმატებით იქნა რუკაზე დასატანი
585,ka.app.msgs.mapping_not_save,An error occurred while making the question mappable.,რუკაზე კითხვის დატანის დროს წარმოიშვა პრობლემა
586,ka.app.msgs.mapping_deleted,The question is no longer mappable.,კითხვა აღარ არის რუკაზე დასატანი
587,ka.app.msgs.mapping_not_deleted,The question mapping could not be deleted.,კითხვის რუკაზე დატანის წაშლა შეუძლებელია
588,ka.app.msgs.time_series_automatic_match,%{count} questions were added to your time series.,%{count} თქვენს პერიოდული შედარებაში კითხვები დაემატა
589,ka.app.msgs.mass_upload_questions_error,The following error occurred while processing the questions: %{msg},კითხვების პროცესირების დროს შემდეგი სახის პრობლემები წარმოიშვა: %{msg}
590,ka.app.msgs.mass_upload_questions_success,%{count} questions were updated!,%{count} კითხვები განახლდა!
591,ka.app.msgs.mass_upload_answers_error,The following error occurred while processing the answers: %{msg},პასუხების პროცესირების დროს შემდეგი სახის პრობლემები წარმოიშვა: %{msg}
592,ka.app.msgs.mass_upload_answers_success,%{count} answers were updated!,%{count} პასუხები განახლდა!
593,ka.app.msgs.highlight_show_home_page_success,The highlight will now always appear on the home page.,გამორჩეული ყოველთვის გამოჩნდება მთავარ გვერდზე
594,ka.app.msgs.highlight_deleted,The highlight has been deleted.,გამორჩეული წაიშალა
595,ka.app.msgs.highlight_description_updated,The highlight description has been updated.,The highlight description has been updated.
596,ka.app.msgs.explore_error,An error occurred while processing your request.,თქვენი მოთხოვნის შერსულების დროს წარმოიშვა პრობლემა
597,ka.app.msgs.explore_no_data,No data was found for your request.,No data was found for your request.
598,ka.app.msgs.user_settings_updated,Your settings were successfully updated.,თქვენი პარამეტრები წარამტებით განახლდა
599,ka.app.msgs.api_key_created,Your API Access Token was successfully created.,თქვენი API-ს დაშვების გასაღები წარმატებით შეიქმნა
600,ka.app.msgs.api_key_deleted,Your API Access Token was successfully deleted.,თქვენი API-ს დაშვების გასაღები წარმატებით წაიშალა
601,ka.app.msgs.missing_user_info,We have made some changes to the site that require you to update your user settings. Sorry for the inconvenience.,საიტზე გარკვეული ცვლილებების გამო გთხოვთ განაახლოთ თქვენი პარამეტრები. ბოდიშს გიხდით გაუგებრობისთვის.
602,ka.app.msgs.message_sent,Thank you for contacting us!,მადლობას გიხდით ჩვენთან დაკავშირებისთვის
603,ka.app.msgs.description_saved,Description was successfully saved,Description was successfully saved
604,ka.app.msgs.error_while_save,An error occurred while saving,An error occurred while saving
605,ka.app.msgs.insert_description_text,[Please enter description text so you can see it here],[Please enter description text so you can see it here]
606,ka.app.msgs.datatable_regex_search,Search for text that is only in this column. You can use regular expressions like ^ for beginning of string and $ for end of string.,Search for text that is only in this column. You can use regular expressions like ^ for beginning of string and $ for end of string.
607,ka.app.msgs.datatable_select_search,Filter the items in the table by selecting an item from the list.,Filter the items in the table by selecting an item from the list.
608,ka.app.msgs.jumpto_group,Jump to this group,Jump to this group
609,ka.app.msgs.is_group,This is a group of questions,This is a group of questions
610,ka.app.msgs.is_subgroup,This is a subgroup of questions,This is a subgroup of questions
611,ka.app.msgs.weights_deleted,All weights have been deleted.,All weights have been deleted.
612,ka.app.msgs.must_include_weight,The question is marked as a weight and must be included in the download.,The question is marked as a weight and must be included in the download.
613,ka.app.msgs.cannot_include_weight,The question is marked as a weight and cannot be included as a question in the analsysis.,The question is marked as a weight and cannot be included as a question in the analsysis.
614,ka.app.msgs.question_no_answers,This question does not have answers and cannot be analyzed.,This question does not have answers and cannot be analyzed.
615,ka.app.msgs.admin_codebook_questions,"This administrative view of the codebook shows all questions including those that are excluded and those that have no answers, which can be identified by the icon next to the question name. Please be aware that questions that are excluded or have no answers will not be visible to the public.","This administrative view of the codebook shows all questions including those that are excluded and those that have no answers, which can be identified by the icon next to the question name. Please be aware that questions that are excluded or have no answers will not be visible to the public."
616,ka.app.menu.explore_data,Explore Data,მონაცემთა გაცნობა
617,ka.app.menu.explore_time_series,Explore Time Series,პერიოდული შედარების გაცნობა
618,ka.app.menu.datasets,Datasets,მონაცემები
619,ka.app.menu.time_series,Time Series,პერიოდული შედარება
620,ka.app.menu.highlights,Highlights,Highlights
621,ka.app.menu.about,About,About
622,ka.app.menu.user_settings,User Settings,მომხმარებლის პარამეტრები
623,ka.app.menu.about_dataset,About,შესახებ
624,ka.app.menu.about_time_series,About,შესახებ
625,ka.app.menu.all_datasets,All Datasets,მონაცემების ყველა ცხრილი
626,ka.app.menu.all_time_series,All Time Series,პერიოდული შედარების ყველა ცხრილი
627,ka.app.menu.contact,Contact,კონტაქტი
628,ka.app.menu.api,API,API
629,ka.app.menu.instructions,Instructions,ინსტრუქცია
630,ka.app.menu.home,Home,მთავარი გვერდი
631,ka.app.menu.disclaimer,Disclaimer,შენიშვნა
632,ka.app.menu.titles.explore_dataset,"Explore the dataset data through charts, maps and tables","მონაცემთა ცხრილში არსებული მონაცემების გაცნობა გრაფიკების, რუკების და ცხრილების საშუალებით"
